"register","index","code","type","required","length","decimal","spec_type","spec_required","desc"
"M105","9","QUANT_BC_PIS","float","False","","03","N","N","Parcela da base de cálculo do crédito em quantidade (campo 08) vinculada ao tipo de crédito escriturado em M100. - Para os CST_PIS = “50”, “51” e “52”: Informar o valor do Campo 08 (QUANT_BC_PIS); - Para os CST_PIS = “53”, “54”, “55” e “56” (crédito vinculado a mais de um tipo de receita): Informar a parcela do valor do Campo 08"
"M105","10","DESC_CRED","char","False","060","","C","N","Descrição do crédito"
"M110","2","IND_AJ","char","True","001*","","C","S","Indicador do tipo de ajuste: 0- Ajuste de redução; 1- Ajuste de acréscimo."
"M110","3","VL_AJ","float","True","","02","N","S","Valor do ajuste"
"M110","4","COD_AJ","char","True","002*","","C","S","Código do ajuste, conforme a Tabela indicada no item 4.3.8."
"M110","5","NUM_DOC","char","False","","","C","N","Número do processo, documento ou ato concessório ao qual o ajuste está vinculado, se houver."
"M110","6","DESCR_AJ","char","False","","","C","N","Descrição resumida do ajuste."
"M110","7","DT_REF","date","False","008*","","N","N","Data de referência do ajuste (ddmmaaaa)"
"M115","2","DET_VALOR_AJ","float","True","","02","N","S","Detalhamento do valor do crédito reduzido ou acrescido, informado no Campo 03 (VL_AJ) do registro M110."
"M115","3","CST_PIS","int","False","002*","","N","N","Código de Situação Tributária referente à operação detalhada neste registro."
"M115","4","DET_BC_CRED","float","False","","03","N","N","Detalhamento da base de cálculo geradora de ajuste de crédito"
"M115","5","DET_ALIQ","float","False","08","04","N","N","Detalhamento da alíquota a que se refere o ajuste de crédito"
"M115","6","DT_OPER_AJ","date","True","008*","","N","S","Data da operação a que se refere o ajuste informado neste registro."
"M115","7","DESC_AJ","char","False","","","C","N","Descrição da(s) operação(ões) a que se refere o valor informado no Campo 02 (DET_VALOR_AJ)"
"M115","8","COD_CTA","char","False","255","","C","N","Código da conta contábil debitada/creditada"
"M115","9","INFO_COMPL","char","False","","","C","N","Informação complementar"
"M200","2","VL_TOT_CONT_NC_PER","float","True","","02","N","S","Valor Total da Contribuição Não Cumulativa do Período (recuperado do campo 13 do Registro M210, quando o campo “COD_CONT” = 01, 02, 03, 04, 32 e 71)"
"M200","3","VL_TOT_CRED_DESC","float","True","","02","N","S","Valor do Crédito Descontado, Apurado no Próprio Período da Escrituração (recuperado do campo 14 do Registro M100)"
"M200","4","VL_TOT_CRED_DESC_ANT","float","True","","02","N","S","Valor do Crédito Descontado, Apurado em Período de Apuração Anterior (recuperado do campo 13 do Registro 1100)"
"M200","5","VL_TOT_CONT_NC_DEV","float","True","","02","N","S","Valor Total da Contribuição Não Cumulativa Devida (02 – 03 - 04)"
"M200","6","VL_RET_NC","float","True","","02","N","S","Valor Retido na Fonte Deduzido no Período"
"M200","7","VL_OUT_DED_NC","float","True","","02","N","S","Outras Deduções no Período"
"M200","8","VL_CONT_NC_REC","float","True","","02","N","S","Valor da Contribuição Não Cumulativa a Recolher/Pagar (05 – 06 - 07)"
"M200","9","VL_TOT_CONT_CUM_PER","float","True","","02","N","S","Valor Total da Contribuição Cumulativa do Período (recuperado do campo 13 do Registro M210, quando o campo “COD_CONT” = 31, 32, 51, 52, 53, 54 e 72)"
"M200","10","VL_RET_CUM","float","True","","02","N","S","Valor Retido na Fonte Deduzido no Período"
"M200","11","VL_OUT_DED_CUM","float","True","","02","N","S","Outras Deduções no Período"
"M200","12","VL_CONT_CUM_REC","float","True","","02","N","S","Valor da Contribuição Cumulativa a Recolher/Pagar (09 - 10 – 11)"
"M200","13","VL_TOT_CONT_REC","float","True","","02","N","S","Valor Total da Contribuição a Recolher/Pagar no Período (08 + 12)"
"M205","2","NUM_CAMPO","char","True","002*","","C","S","Informar o número do campo do registro “M200” (Campo 08 (contribuição não cumulativa) ou Campo 12 (contribuição cumulativa)), objeto de detalhamento neste registro."
"M205","3","COD_REC","char","True","006*","","C","S","Informar o código da receita referente à contribuição a recolher, detalhada neste registro."
"M205","4","VL_DEBITO","float","True","","02","N","S","Valor do Débito correspondente ao código do Campo 03, conforme informação na DCTF."
"M210","2","COD_CONT","char","True","002*","","C","S","Código da contribuição social apurada no período, conforme a Tabela 4.3.5."
"M210","3","VL_REC_BRT","float","True","","02","N","S","Valor da Receita Bruta"
"M210","4","VL_BC_CONT","float","True","","02","N","S","Valor da Base de Cálculo da Contribuição"
"M210","5","ALIQ_PIS","float","False","008","04","N","N","Alíquota do PIS/PASEP (em percentual)"
"M210","6","QUANT_BC_PIS","float","False","","03","N","N","Quantidade – Base de cálculo PIS"
"M210","7","ALIQ_PIS_QUANT","float","False","","04","N","N","Alíquota do PIS (em reais)"
"M210","8","VL_CONT_APUR","float","True","","02","N","S","Valor total da contribuição social apurada"
"M210","9","VL_AJUS_ACRES","float","True","","02","N","S","Valor total dos ajustes de acréscimo"
"M210","10","VL_AJUS_REDUC","float","True","","02","N","S","Valor total dos ajustes de redução"
"M210","11","VL_CONT_DIFER","float","False","","02","N","N","Valor da contribuição a diferir no período"
"M210","12","VL_CONT_DIFER_ANT","float","False","","02","N","N","Valor da contribuição diferida em períodos anteriores"
"M210","13","VL_CONT_PER","float","True","","02","N","S","Valor Total da Contribuição do Período (08 + 09 – 10 – 11+12)"
"M210","14","VL_CONT_DIFER","float","False","","02","N","N","Valor da contribuição a diferir no período"
"M210","15","VL_CONT_DIFER_ANT","float","False","","02","N","N","Valor da contribuição diferida em períodos anteriores"
"M210","16","VL_CONT_PER","float","True","","02","N","S","Valor Total da Contribuição do Período (11 + 12 – 13 – 14+15)"
"M211","2","IND_TIP_COOP","int","True","002*","","N","S","Indicador do Tipo de Sociedade Cooperativa: 01 – Cooperativa de Produção Agropecuária; 02 – Cooperativa de Consumo; 03 – Cooperativa de Crédito; 04 – Cooperativa de Eletrificação Rural; 05 – Cooperativa de Transporte Rodoviário de Cargas; 06 – Cooperativa de Médicos; 99 – Outras."
"M211","3","VL_BC_CONT_ANT_EXC_COOP","float","True","","02","N","S","Valor da Base de Cálculo da Contribuição, conforme Registros escriturados nos Blocos A, C, D e F, antes das Exclusões das Cooperativas."
"M211","4","VL_EXC_COOP_GER","float","False","","02","N","N","Valor de Exclusão Especifica das Cooperativas em Geral, decorrente das Sobras Apuradas na DRE, destinadas a constituição do Fundo de Reserva e do FATES."
"M211","5","VL_EXC_ESP_COOP","float","False","","02","N","N","Valor das Exclusões da Base de Cálculo Especifica do Tipo da Sociedade Cooperativa, conforme Campo 02 (IND_TIP_COOP)."
"M211","6","VL_BC_CONT","float","True","","02","N","S","Valor da Base de Cálculo, Após as Exclusões Especificas da Sociedade Cooperativa (04 – 05 – 06) – Transportar para M210."
"M215","2","IND_AJ_BC","char","True","001*","","C","S","Indicador do tipo de ajuste da base de cálculo: 0 - Ajuste de redução; 1 - Ajuste de acréscimo."
"M215","3","VL_AJ_BC","float","True","","02","N","S","Valor do ajuste de base de cálculo"
"M215","4","COD_AJ_BC","char","True","002*","","C","S","Código do ajuste, conforme a Tabela indicada no item 4.3.18"
"M215","5","NUM_DOC","char","False","","","C","N","Número do processo, documento ou ato concessório ao qual o ajuste está vinculado, se houver."
"M215","6","DESCR_AJ_BC","char","False","","","C","N","Descrição resumida do ajuste na base de cálculo."
"M215","7","DT_REF","date","False","008*","","N","N","Data de referência do ajuste (ddmmaaaa)"
"M215","8","COD_CTA","char","False","255","","C","N","Código da conta analítica contábil debitada/creditada"
"M215","9","CNPJ","int","True","014*","","N","S","CNPJ do estabelecimento a que se refere o ajuste"
"M215","10","INFO_COMPL","char","False","","","C","N","Informação complementar do registro"
"M220","2","IND_AJ","char","True","001*","","C","S","Indicador do tipo de ajuste: 0- Ajuste de redução; 1- Ajuste de acréscimo."
"M220","3","VL_AJ","float","True","","02","N","S","Valor do ajuste"
"M220","4","COD_AJ","char","True","002*","","C","S","Código do ajuste, conforme a Tabela indicada no item 4.3.8."
"M220","5","NUM_DOC","char","False","","","C","N","Número do processo, documento ou ato concessório ao qual o ajuste está vinculado, se houver."
"M220","6","DESCR_AJ","char","False","","","C","N","Descrição resumida do ajuste."
"M220","7","DT_REF","date","False","008*","","N","N","Data de referência do ajuste (ddmmaaaa)"
"M225","2","DET_VALOR_AJ","float","True","","02","N","S","Detalhamento do valor da contribuição reduzida ou acrescida, informado no Campo 03 (VL_AJ) do registro M220."
"M225","3","CST_PIS","int","False","002*","","N","N","Código de Situação Tributária referente à operação detalhada neste registro."
"M225","4","DET_BC_CRED","float","False","","03","N","N","Detalhamento da base de cálculo geradora de ajuste de contribuição"
"M225","5","DET_ALIQ","float","False","08","04","N","N","Detalhamento da alíquota a que se refere o ajuste de contribuição"
"M225","6","DT_OPER_AJ","date","True","008*","","N","S","Data da operação a que se refere o ajuste informado neste registro."
"M225","7","DESC_AJ","char","False","","","C","N","Descrição da(s) operação(ões) a que se refere o valor informado no Campo 02 (DET_VALOR_AJ)"
"M225","8","COD_CTA","char","False","255","","C","N","Código da conta contábil debitada/creditada"
"M225","9","INFO_COMPL","char","False","","","C","N","Informação complementar"
"M230","2","CNPJ","int","True","014*","","N","S","CNPJ da pessoa jurídica de direito público, empresa pública, sociedade de economia mista ou suas subsidiárias."
"M230","3","VL_VEND","float","True","","02","N","S","Valor Total das vendas no período"
"M230","4","VL_NAO_RECEB","float","True","","02","N","S","Valor Total não recebido no período"
"M230","5","VL_CONT_DIF","float","True","","02","N","S","Valor da Contribuição diferida no período"
"M230","6","VL_CRED_DIF","float","False","","02","N","N","Valor do Crédito diferido no período"
"M230","7","COD_CRED","char","False","003*","","C","N","Código de Tipo de Crédito diferido no período, conforme a Tabela 4.3.6."
"M300","2","COD_CONT","char","True","002","","C","S","Código da contribuição social diferida em períodos anteriores, conforme a Tabela 4.3.5."
"M300","3","VL_CONT_APUR_DIFER","float","True","","02","N","S","Valor da Contribuição Apurada, diferida em períodos anteriores."
"M300","4","NAT_CRED_DESC","char","False","002","","C","N","Natureza do Crédito Diferido, vinculado à receita tributada no mercado interno, a descontar: 01 – Crédito a Alíquota Básica; 02 – Crédito a Alíquota Diferenciada; 03 – Crédito a Alíquota por Unidade de Produto; 04 – Crédito Presumido da Agroindústria."
"M300","5","VL_CRED_DESC_DIFER","float","False","","02","N","N","Valor do Crédito a Descontar vinculado à contribuição diferida."
"M300","6","VL_CONT_DIFER_ANT","float","True","","02","N","S","Valor da Contribuição a Recolher, diferida em períodos anteriores (Campo 03 – Campo 05)"
"M300","7","PER_APUR","int","True","006*","","N","S","Período de apuração da contribuição social e dos créditos diferidos (MMAAAA)"
"M300","8","DT_RECEB","date","False","008*","","N","N","Data de recebimento da receita, objeto de diferimento"
"M350","2","VL_TOT_FOL","float","True","","02","N","S","Valor Total da Folha de Salários"
"M350","3","VL_EXC_BC","float","True","","02","N","S","Valor Total das Exclusões à Base de Cálculo"
"M350","4","VL_TOT_BC","float","True","","02","N","S","Valor Total da Base de Cálculo"
"M350","5","ALIQ_PIS_FOL","float","True","006","02","N","S","Alíquota do PIS/PASEP – Folha de Salários"
"M350","6","VL_TOT_CONT_FOL","float","True","","02","N","S","Valor Total da Contribuição Social sobre a Folha de Salários"
"M400","2","CST_PIS","char","True","002*","","C","S","Código de Situação Tributária – CST das demais receitas auferidas no período, sem incidência da contribuição, ou sem contribuição apurada a pagar, conforme a Tabela 4.3.3."
"M400","3","VL_TOT_REC","float","True","","02","N","S","Valor total da receita bruta no período."
"M400","4","COD_CTA","char","False","255","","C","N","Código da conta analítica contábil debitada/creditada."
"M400","5","DESC_COMPL","char","False","","","C","N","Descrição Complementar da Natureza da Receita."
"M410","2","NAT_REC","char","True","003*","","C","S","Natureza da Receita, conforme relação constante nas Tabelas de Detalhamento da Natureza da Receita por Situação Tributária abaixo: - Tabela 4.3.10: Produtos Sujeitos à Incidência Monofásica da Contribuição Social – Alíquotas Diferenciadas (CST 04 - Revenda); - Tabela 4.3.11: Produtos Sujeitos à Incidência Monofásica da Contribuição Social – Alíquotas por Unidade de Medida de Produto (CST 04 - Revenda); - Tabela 4.3.12: Produtos Sujeitos à Substituição Tributária da Contribuição Social (CST 05 - Revenda); - Tabela 4.3.13: Produtos Sujeitos à Alíquota Zero da Contribuição Social (CST 06);"
"M410","3","VL_REC","float","True","","02","N","S","Valor da receita bruta no período, relativo a natureza da receita (NAT_REC)"
"M410","4","COD_CTA","char","False","255","","C","N","Código da conta analítica contábil debitada/creditada."
"M410","5","DESC_COMPL","char","False","","","C","N","Descrição Complementar da Natureza da Receita."
"M500","2","COD_CRED","char","True","003*","","C","S","Código de Tipo de Crédito apurado no período, conforme a Tabela 4.3.6."
"M500","3","IND_CRED_ORI","int","True","001*","","N","S","Indicador de Crédito Oriundo de: 0 – Operações próprias"
"M500","4","VL_BC_COFINS","float","False","","02","N","N","Valor da Base de Cálculo do Crédito"
