"register","index","code","type","required","values","length","xsd_type","decimal","spec_type","spec_values","spec_required","desc"
"W250","26","DESC_OUTROS","char","False","","255","","","C","","Não","C Descrição da Atividade Econômica Desempenhada, no caso de W250.ATIV_13 (Outros) igual a ""Sim"": Campo em texto livre para que a entidade declarante descreva as atividades econômicas desempenhadas pela entidade integrante reportada que não estejam especificadas dentre as opções disponíveis nos campos anteriores. onforme previsto na Instrução Normativa RFB nº 1.681/2016, artigo 9, § 3º, todas as informações em texto livre da Declaração País-a-País deverão ser fornecidas em um único idioma, a ser escolhido pela entidade declarante dentre as opções de português, inglês e espanhol."
"W250","27","OBSERVACAO","char","False","","1000","","","C","","Não","C Outras Informações: Campo de utilização opcional, para o fornecimento de informações adicionais sobre a entidade reportada. onforme previsto na Instrução Normativa RFB nº 1.681/2016, artigo 9, § 3º, todas as informações em texto livre da Declaração País-a-País deverão ser fornecidas em um único idioma, a ser escolhido pela entidade declarante dentre as opções de português, inglês e espanhol."
"W300","2","JURISDICAO","char","False","","","","","C","","Não","Indicação da jurisdição tributária a que se referem as observações adicionais. Código do país, conforme tabela do Sped (Disponibilizada no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas)."
"W300","3","IND_REC_NAO_REL","char","False","['S', 'N']","1","","","C","[S; N]","Não","O campo ""Receitas Provenientes de Partes Não Relacionadas"" (W200.VL_REC_NAO_REL) é tratado nestas observações adicionais? S - Sim N - Não"
"W300","4","IND_REC_REL","char","False","['S', 'N']","1","","","C","[S; N]","Não","O campo ""Receitas Provenientes de Partes Relacionadas"" (W200.VL_REC_REL) é tratado nestas observações adicionais? S - Sim N - Não"
"W300","5","IND_REC_TOTAL","char","False","['S', 'N']","1","","","C","[S; N]","Não","O campo ""Receita Total"" (W200.VL_REC_TOTAL) é tratado nestas observações adicionais? S - Sim N - Não"
"W300","6","IND_LUC_PREJ_ANTES_IR","char","False","['S', 'N']","1","","","C","[S; N]","Não","O campo ""Lucro ou Prejuízo antes do IR"" (W200.VL_LUC_PREJ_ANTES_IR) é tratado nestas observações adicionais? S - Sim N - Não"
"W300","7","IND_IR_PAGO","char","False","['S', 'N']","1","","","C","[S; N]","Não","O campo ""Imposto de Renda Pago"" (W200.VL_IR_PAGO) é tratado nestas observações adicionais? S - Sim N - Não"
"W300","8","IND_IR_DEVIDO","char","False","['S', 'N']","1","","","C","[S; N]","Não","O campo ""Imposto de Renda Devido"" (W200.VL_IR_DEVIDO) é tratado nestas observações adicionais? S - Sim N - Não"
"W300","9","IND_CAP_SOC","char","False","['S', 'N']","1","","","C","[S; N]","Não","O campo ""Capital Social"" (W200.VL_CAP_SOC) é tratado nestas observações adicionais? S - Sim N - Não"
"W300","10","IND_LUC_ACUM","char","False","['S', 'N']","1","","","C","[S; N]","Não","O campo ""Lucros Acumulados"" (W200.VL_LUC_ACUM) é tratado nestas observações adicionais? S - Sim N - Não"
"W300","11","IND_ATIV_TANG","char","False","['S', 'N']","1","","","C","[S; N]","Não","O campo ""Ativos Tangíveis"" (W200.VL_ATIV_TANG) é tratado nestas observações adicionais? S - Sim N - Não"
"W300","12","IND_NUM_EMP","char","False","['S', 'N']","1","","","C","[S; N]","Não","O campo ""Número de Empregados"" (W200.NUM_EMP) é tratado nestas observações adicionais? S - Sim N - Não"
"W300","13","OBSERVACAO","char","True","","4000","","","C","","Sim","Observações."
"W300","14","FIM_OBSERVACAO","char","True","","7","","","C","[W300FIM]","sim","Indicador de fim das observações. Texto fixo contendo “W300FIM”."
"W990","2","QTD_LIN","int","True","","","","","N","","Sim","Quantidade total de registros do Bloco W."
"X001","2","IND_DAD","char","True","['0', '1']","1","numeric_code","","N","[0;1]","Sim","Indicador de movimento: 0 – Bloco com dados informados. 1 – Bloco sem dados informados."
"X280","2","IND_ATIV","char","True","['00', '01', '02', '03', '04', '05', '06', '07', '08', '09', '10', '99']","2","","","C","[00; 01; 02; 03; 04; 05; 06; 07; 08; 09; 10; 99]","Sim","Benefício fiscal: 00 – Não preenchido 01 – Isenção 02 – Redução de 100% 03 – Redução de 75% 04 – Redução de 70% 05 – Redução de 50% 06 – Redução de 33,33% 07 – Redução de 25% 08 – Redução de 12,5% 09 – Redução por Reinvestimento 10 – PERSE (Lei nº 14.148/21 e Instrução Normativa RFB nº 2.114/22) 99 – Subvenção para Investimento Selecionar no campo Benefício Fiscal o tipo de benefício (isenção ou redução do IRPJ) em relação a cada projeto aprovado no órgão competente, conforme lista disponível na Caixa de Combinação. E, para cada projeto aprovado selecionar no campo Projeto se o mesmo corresponde a ""Novo Empreendimento"", ""Modernização"", ""Ampliação"", ""Diversificação"", ""Manutenção de Empreendimento"", ""Prouni"", “Padis” ou “Outros”. I) Isenção: Este tipo de benefício deve ser selecionado pela pessoa jurídica: a) que tenha instalado, ampliado, modernizado ou diversificado empreendimento industrial ou agrícola, nas áreas de atuação da Sudam e da Sudene, até 31 de dezembro de 1997, nos termos da MP nº 1.740-32, de 1999, convalidada pela Lei nº 9.808, de 1999, art. 13; b) que tenham empreendimento industrial ou agrícola decorrente de projeto aprovado ou protocolizado até 14 de novembro de 1997 nas áreas de atuação da Sudam e da Sudene."
"X280","3","IND_CONCEDENTE","char","True","['AM', 'NE', 'OU']","2","","","C","[AM; NE; OU]","Sim","A Órgão Concessor da Isenção/Redução: M: Sudam – Superintendência de Desenvolvimento da Amanzônia NE: Sudene – Superintendência de Desenvolvimento do Nordeste Ou: Outros"
"X280","4","IND_PROJ","char","True","['00', '01', '02', '03', '04', '05', '06', '07', '08', '09', '10', '11', '99']","2","","","C","[00; 01; 02; 03; 04; 05; 06; 07; 08; 09; 10; 11; 99]","Sim","Projeto: 00 – Não preenchido 01 – Novo Empreendimento 02 – Modernização 03 – Ampliação 04 – Diversificação 05 – Manutenção do Empreendimento 06 – Prouni 07 - Padis 08 – Eventos Fifa 09 – Serviços da Fifa (SPE) 10 – Eventos CIO 11 – Serviços do CIO (SPE) 99 – Outros"
"X280","5","ATO_CONC","char","True","","30","","","C","","Sim","Ato Concessório - Natureza e Número: Informar neste campo o número do ato concessório do benefício fiscal. Atenção: No caso de projeto nas áreas de atuação da Sudam e da Sudene, informar neste campo o número do ato da unidade da RFB editado para reconhecimento do direito ao benefício fiscal. Observação: Caso o benefício fiscal não possua ato concessório, informar neste campo a palavra “Outros”."
"X280","6","VIG_INI","date","True","","8","","","D","","Sim","Prazo de Vigência – Início Informar a data de início de fruição do benefício conforme consignada no Ato Concessório."
"X280","7","VIG_FIM","date","True","","8","","","D","","Sim","Prazo de Vigência – Fim Informar a data de encerramento do prazo de fruição do benefício conforme consignada no Ato Concessório."
"X280","8","CNPJ_INCENTIVO","char","True","","14","numeric_code","","N","","Sim","CNPJ do Estabelecimento com Isenção/Redução/Redução por Reinvestimento/Subvenção para Investimento Informar o CNPJ completo do estabelecimento."
"X280","9","NCM_INCENTIVO","char","False","","8","numeric_code","","N","","Não","Código NCN do Produto Sujeito à Isenção/Redução/Redução por Reinvestimento/Subvenção para Investimento"
"X280","10","REC_LIQ_INCENTIVO","float","True","","19","","2","N","","Sim","Valor da Receita Líquida Relativa à Isenção/Redução/Redução por Reinvestimento/ Subvenção para Investimento"
"X280","11","VL_INCENTIVO","float","False","","19","","2","N","","Não","Valor da Isenção/Redução/Redução por Reinvestimento/Subvenção para Investimento"
"X292","2","CODIGO","char","True","","6","","","C","","Sim","Código, conforme tabela dinâmica do Sped (Disponibilizada no item III deste registro e no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas)."
"X292","3","DESCRICAO","char","False","","","","","C","","Não","Descrição, conforme tabela dinâmica do Sped (Disponibilizada no item III deste registro e no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas)."
"X292","4","VALOR","char","False","","","","","C","","Não","Valor"
"X340","2","RAZ_SOCIAL","char","True","","","","","C","","Sim","Razão Social: Razão social de cada controlada, direta ou indireta, equiparada ou coligada em regime de competência."
"X340","3","NIF","char","True","","","","","C","","Sim","NIF: Número de identificação fiscal de cada investida (“CNPJ” da investida no exterior). Observação: 1 – Caso a investida não possua NIF, utilize “0000” 2 – Para investidas de um mesmo país diferente do Brasil que não possuam NIF, utilizar “0000”, “0001”, “0002”, e assim por diante, conforme a quantidade de investidas."
"X340","4","IND_CONTROLE","char","True","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11']","2","numeric_code","","N","[1; 2; 3; 4; 5; 6; 7; 8; 9; 10;11]","Sim","Indicador de Controle 1 – Controlada Direta 2 – Controlada Indireta 3 – Equiparada a Controlada 4 – Coligada em Regime de Competência 5 – Filial ou Sucursal 6 – Coligada em Regime de Caixa 7 – Joint Venture 8 – Partnership 9 – Trust 10 – Coligada em Regime de Competência por Opção (art. 19-A da Instrução Normativa RFB no 1.520/2014). 11 – Coligada em Regime Misto – Período em Regime de Competência e em Regime de Caixa."
"X340","5","PAIS","char","True","","3","numeric_code","","N","","Sim","País: País de cada controlada, direta ou indireta, equiparada ou coligada em regime de competência. Código do país, conforme tabela do Sped (Disponibilizada no programa da ECF no diretório Arquivos de Programas/Programas Sped/ECf/SpedEcf/Recursos/Tabelas)."
"X340","6","IND_ISEN_PETR","char","True","['S', 'N']","","","","C","[S; N]","Sim","Indicador de Prospecção e Exploração de Petróleo e Gás: Informar parcela de lucro decorrente de afretamento por tempo ou casco nu, arrendamento mercantil operacional, aluguel, empréstimo de bens ou prestação de serviços diretamente relacionados à prospecção e exploração de petróleo e gás, em território brasileiro, que goze de isenção nos termos do art. 77, §3º, da Lei nº 12.973 de 13 de maio de 2014: S = Sim N = Não"
"X340","7","IND_CONSOL","char","True","['S', 'N']","","","","C","[S; N]","Sim","Indicador de Consolidação: Informar se a investida terá os resultados positivos e negativos consolidados: S = Sim N = Não"
"X340","8","MOT_NAO_CONSOL","int","False","['1', '2', '3', '4', '5', '6']","","","","N","[1; 2; 3; 4; 5; 6]","Não","Motivo da Não Consolidação: 1 – Opção; 2 – Domiciliada em país com o qual o Brasil não mantenha tratado ou ato com cláusula específica para troca de informações para fins tributários; 3 – Domiciliada em país ou dependência com tributação favorecida, ou é beneficiária de regime fiscal privilegiado, de que tratam os arts. 24 e 24-A da Lei nº 9.430, de 27 de dezembro de 1996, listados na Instrução Normativa RFB nº 1.037, de; 4 – Submetida a regime de tributação definido no inciso III do caput do art. 21; 5 – Controlada, direta ou indiretamente, por pessoa jurídica submetida a tratamento tributário previsto nos incisos II e III do art. 13; 6 – Teve renda ativa própria inferior a 80% (oitenta por cento) da renda total no período, nos termos definidos no art. 22."
